Country,Indicator,Year,Value
JPN,LP,1984,120.016
JPN,LP,1985,120.77
JPN,LP,1986,121.431
JPN,LP,1987,122.022
JPN,LP,1988,122.555
JPN,LP,1989,123.032
JPN,LP,1990,123.459
JPN,LP,1991,123.917
JPN,LP,1992,124.392
JPN,LP,1993,124.799
JPN,LP,1994,125.142
JPN,LP,1995,125.456
JPN,LP,1996,125.751
JPN,LP,1997,126.045
JPN,LP,1998,126.354
JPN,LP,1999,126.594
JPN,LP,2000,126.829
JPN,LP,2001,127.17
JPN,LP,2002,127.422
JPN,LP,2003,127.616
JPN,LP,2004,127.752
JPN,LP,2005,127.775
JPN,LP,2006,127.851
JPN,LP,2007,127.983
JPN,LP,2008,128.065
JPN,LP,2009,128.051
JPN,LP,2010,128.048
JPN,LP,2011,127.896
JPN,LP,2012,127.611
JPN,LP,2013,127.341
JPN,LP,2014,127.061
JPN,LP,2015,126.729
JPN,LP,2016,126.345
JPN,LP,2017,125.909
JPN,LP,2018,125.424
JPN,LP,2019,124.894
JPN,LP,2020,124.348
JPN,GGR,1980,66601.911
JPN,GGR,1981,74991.301
JPN,GGR,1982,79446.276
JPN,GGR,1983,82884.195
JPN,GGR,1984,89971.074
JPN,GGR,1985,97521.727
JPN,GGR,1986,102109.31
JPN,GGR,1987,110785.462
JPN,GGR,1988,119201.434
JPN,GGR,1989,128297.558
JPN,GGR,1990,142520.354
JPN,GGR,1991,149934.372
JPN,GGR,1992,152504.956
JPN,GGR,1993,146816.543
JPN,GGR,1994,144529.8
JPN,GGR,1995,146929.9
JPN,GGR,1996,151893.8
JPN,GGR,1997,155818.0
JPN,GGR,1998,150605.6
JPN,GGR,1999,147930.4
JPN,GGR,2000,149068.0
JPN,GGR,2001,153317.9
JPN,GGR,2002,144333.1
JPN,GGR,2003,141792.6
JPN,GGR,2004,140563.2
JPN,GGR,2005,147631.9
JPN,GGR,2006,156253.7
JPN,GGR,2007,160171.8
JPN,GGR,2008,158481.1
JPN,GGR,2009,139406.8
JPN,GGR,2010,142833.2
JPN,GGR,2011,145107.4
JPN,GGR,2012,147788.1
JPN,GGR,2013,153583.5
JPN,GGR,2014,158918.175
JPN,GGR,2015,166854.47
JPN,GGR,2016,170249.594
JPN,GGR,2017,175137.278
JPN,GGR,2018,181053.207
JPN,GGR,2019,184344.438
JPN,GGR,2020,189115.3
JPN,GGR_NGDP,1980,27.023
JPN,GGR_NGDP,1981,28.302
JPN,GGR_NGDP,1982,28.559
JPN,GGR_NGDP,1983,28.648
JPN,GGR_NGDP,1984,29.259
JPN,GGR_NGDP,1985,29.529
JPN,GGR_NGDP,1986,29.542
JPN,GGR_NGDP,1987,30.82
JPN,GGR_NGDP,1988,30.847
JPN,GGR_NGDP,1989,30.823
JPN,GGR_NGDP,1990,31.714
JPN,GGR_NGDP,1991,31.47
JPN,GGR_NGDP,1992,31.253
JPN,GGR_NGDP,1993,29.906
JPN,GGR_NGDP,1994,29.154
JPN,GGR_NGDP,1995,29.286
JPN,GGR_NGDP,1996,29.671
JPN,GGR_NGDP,1997,29.782
JPN,GGR_NGDP,1998,29.39
JPN,GGR_NGDP,1999,29.299
JPN,GGR_NGDP,2000,29.237
JPN,GGR_NGDP,2001,30.327
JPN,GGR_NGDP,2002,28.916
JPN,GGR_NGDP,2003,28.424
JPN,GGR_NGDP,2004,27.905
JPN,GGR_NGDP,2005,29.298
JPN,GGR_NGDP,2006,30.838
JPN,GGR_NGDP,2007,31.224
JPN,GGR_NGDP,2008,31.62
JPN,GGR_NGDP,2009,29.589
JPN,GGR_NGDP,2010,29.61
JPN,GGR_NGDP,2011,30.788
JPN,GGR_NGDP,2012,31.106
JPN,GGR_NGDP,2013,31.988
JPN,GGR_NGDP,2014,32.573
JPN,GGR_NGDP,2015,33.322
JPN,GGR_NGDP,2016,33.428
JPN,GGR_NGDP,2017,34.013
JPN,GGR_NGDP,2018,34.758
JPN,GGR_NGDP,2019,34.983
JPN,GGR_NGDP,2020,35.389
JPN,GGX,1980,78325.263
JPN,GGX,1981,86053.278
JPN,GGX,1982,90748.917
JPN,GGX,1983,95115.487
JPN,GGX,1984,98615.201
JPN,GGX,1985,102398.131
JPN,GGX,1986,107167.964
JPN,GGX,1987,112359.586
JPN,GGX,1988,117547.564
JPN,GGX,1989,123253.59
JPN,GGX,1990,134694.288
JPN,GGX,1991,141849.899
JPN,GGX,1992,149648.77
JPN,GGX,1993,159193.296
JPN,GGX,1994,163728.5
JPN,GGX,1995,170730.2
JPN,GGX,1996,177003.9
JPN,GGX,1997,175627.8
JPN,GGX,1998,175374.0
JPN,GGX,1999,183998.8
JPN,GGX,2000,188906.0
JPN,GGX,2001,183849.0
JPN,GGX,2002,182797.9
JPN,GGX,2003,180640.3
JPN,GGX,2004,170517.5
JPN,GGX,2005,171889.9
JPN,GGX,2006,174749.2
JPN,GGX,2007,170881.7
JPN,GGX,2008,179081.5
JPN,GGX,2009,188371.6
JPN,GGX,2010,187708.5
JPN,GGX,2011,191390.2
JPN,GGX,2012,189410.9
JPN,GGX,2013,194470.2
JPN,GGX,2014,196396.961
JPN,GGX,2015,198061.696
JPN,GGX,2016,195518.014
JPN,GGX,2017,197323.136
JPN,GGX,2018,200973.459
JPN,GGX,2019,205584.076
JPN,GGX,2020,212490.754
JPN,GGX_NGDP,1980,31.78
JPN,GGX_NGDP,1981,32.477
JPN,GGX_NGDP,1982,32.622
JPN,GGX_NGDP,1983,32.876
JPN,GGX_NGDP,1984,32.07
JPN,GGX_NGDP,1985,31.005
JPN,GGX_NGDP,1986,31.005
JPN,GGX_NGDP,1987,31.258
JPN,GGX_NGDP,1988,30.419
JPN,GGX_NGDP,1989,29.611
JPN,GGX_NGDP,1990,29.973
JPN,GGX_NGDP,1991,29.773
JPN,GGX_NGDP,1992,30.668
JPN,GGX_NGDP,1993,32.427
JPN,GGX_NGDP,1994,33.027
JPN,GGX_NGDP,1995,34.03
JPN,GGX_NGDP,1996,34.575
JPN,GGX_NGDP,1997,33.568
JPN,GGX_NGDP,1998,34.223
JPN,GGX_NGDP,1999,36.442
JPN,GGX_NGDP,2000,37.051
JPN,GGX_NGDP,2001,36.367
JPN,GGX_NGDP,2002,36.622
JPN,GGX_NGDP,2003,36.211
JPN,GGX_NGDP,2004,33.851
JPN,GGX_NGDP,2005,34.112
JPN,GGX_NGDP,2006,34.489
JPN,GGX_NGDP,2007,33.312
JPN,GGX_NGDP,2008,35.73
JPN,GGX_NGDP,2009,39.982
JPN,GGX_NGDP,2010,38.913
JPN,GGX_NGDP,2011,40.608
JPN,GGX_NGDP,2012,39.867
JPN,GGX_NGDP,2013,40.504
JPN,GGX_NGDP,2014,40.255
JPN,GGX_NGDP,2015,39.554
JPN,GGX_NGDP,2016,38.389
JPN,GGX_NGDP,2017,38.322
JPN,GGX_NGDP,2018,38.583
JPN,GGX_NGDP,2019,39.014
JPN,GGX_NGDP,2020,39.763
JPN,GGXCNL,1980,-11723.352
JPN,GGXCNL,1981,-11061.977
JPN,GGXCNL,1982,-11302.641
JPN,GGXCNL,1983,-12231.292
JPN,GGXCNL,1984,-8644.126
JPN,GGXCNL,1985,-4876.404
JPN,GGXCNL,1986,-5058.655
JPN,GGXCNL,1987,-1574.124
JPN,GGXCNL,1988,1653.87
JPN,GGXCNL,1989,5043.968
JPN,GGXCNL,1990,7826.066
JPN,GGXCNL,1991,8084.472
JPN,GGXCNL,1992,2856.187
JPN,GGXCNL,1993,-12376.753
JPN,GGXCNL,1994,-19198.7
JPN,GGXCNL,1995,-23800.3
JPN,GGXCNL,1996,-25110.1
JPN,GGXCNL,1997,-19809.8
JPN,GGXCNL,1998,-24768.4
JPN,GGXCNL,1999,-36068.4
JPN,GGXCNL,2000,-39838.0
JPN,GGXCNL,2001,-30531.1
JPN,GGXCNL,2002,-38464.8
JPN,GGXCNL,2003,-38847.7
JPN,GGXCNL,2004,-29954.3
JPN,GGXCNL,2005,-24258.0
JPN,GGXCNL,2006,-18495.5
JPN,GGXCNL,2007,-10709.9
JPN,GGXCNL,2008,-20600.4
JPN,GGXCNL,2009,-48964.8
JPN,GGXCNL,2010,-44875.3
JPN,GGXCNL,2011,-46282.8
JPN,GGXCNL,2012,-41622.8
JPN,GGXCNL,2013,-40886.7
JPN,GGXCNL,2014,-37478.786
JPN,GGXCNL,2015,-31207.225
JPN,GGXCNL,2016,-25268.42
JPN,GGXCNL,2017,-22185.857
JPN,GGXCNL,2018,-19920.252
JPN,GGXCNL,2019,-21239.638
JPN,GGXCNL,2020,-23375.454
JPN,GGXCNL_NGDP,1980,-4.757
JPN,GGXCNL_NGDP,1981,-4.175
JPN,GGXCNL_NGDP,1982,-4.063
JPN,GGXCNL_NGDP,1983,-4.228
JPN,GGXCNL_NGDP,1984,-2.811
JPN,GGXCNL_NGDP,1985,-1.477
JPN,GGXCNL_NGDP,1986,-1.464
JPN,GGXCNL_NGDP,1987,-0.438
JPN,GGXCNL_NGDP,1988,0.428
JPN,GGXCNL_NGDP,1989,1.212
JPN,GGXCNL_NGDP,1990,1.741
JPN,GGXCNL_NGDP,1991,1.697
JPN,GGXCNL_NGDP,1992,0.585
JPN,GGXCNL_NGDP,1993,-2.521
JPN,GGXCNL_NGDP,1994,-3.873
JPN,GGXCNL_NGDP,1995,-4.744
JPN,GGXCNL_NGDP,1996,-4.905
JPN,GGXCNL_NGDP,1997,-3.786
JPN,GGXCNL_NGDP,1998,-4.833
JPN,GGXCNL_NGDP,1999,-7.144
JPN,GGXCNL_NGDP,2000,-7.814
JPN,GGXCNL_NGDP,2001,-6.039
JPN,GGXCNL_NGDP,2002,-7.706
JPN,GGXCNL_NGDP,2003,-7.787
JPN,GGXCNL_NGDP,2004,-5.947
JPN,GGXCNL_NGDP,2005,-4.814
JPN,GGXCNL_NGDP,2006,-3.65
JPN,GGXCNL_NGDP,2007,-2.088
JPN,GGXCNL_NGDP,2008,-4.11
JPN,GGXCNL_NGDP,2009,-10.393
JPN,GGXCNL_NGDP,2010,-9.303
JPN,GGXCNL_NGDP,2011,-9.82
JPN,GGXCNL_NGDP,2012,-8.761
JPN,GGXCNL_NGDP,2013,-8.516
JPN,GGXCNL_NGDP,2014,-7.682
JPN,GGXCNL_NGDP,2015,-6.232
JPN,GGXCNL_NGDP,2016,-4.961
JPN,GGXCNL_NGDP,2017,-4.309
JPN,GGXCNL_NGDP,2018,-3.824
JPN,GGXCNL_NGDP,2019,-4.031
JPN,GGXCNL_NGDP,2020,-4.374
JPN,GGSB,1994,-18069.292
JPN,GGSB,1995,-23297.684
JPN,GGSB,1996,-26063.987
JPN,GGSB,1997,-20912.009
JPN,GGSB,1998,-23178.093
JPN,GGSB,1999,-33961.896
JPN,GGSB,2000,-37556.82
JPN,GGSB,2001,-29313.349
JPN,GGSB,2002,-36641.935
JPN,GGSB,2003,-37465.485
JPN,GGSB,2004,-29371.885
JPN,GGSB,2005,-23525.267
JPN,GGSB,2006,-18053.968
JPN,GGSB,2007,-11141.694
JPN,GGSB,2008,-17730.268
JPN,GGSB,2009,-37436.25
JPN,GGSB,2010,-38931.459
JPN,GGSB,2011,-40871.289
JPN,GGSB,2012,-37905.677
JPN,GGSB,2013,-39732.384
JPN,GGSB,2014,-35937.167
JPN,GGSB,2015,-30230.595
JPN,GGSB,2016,-25059.691
JPN,GGSB,2017,-22000.341
JPN,GGSB,2018,-19845.068
JPN,GGSB,2019,-21291.18
JPN,GGSB,2020,-23429.389
JPN,GGSB_NPGDP,1994,-3.602
JPN,GGSB_NPGDP,1995,-4.619
JPN,GGSB_NPGDP,1996,-5.141
JPN,GGSB_NPGDP,1997,-4.04
JPN,GGSB_NPGDP,1998,-4.448
JPN,GGSB_NPGDP,1999,-6.575
JPN,GGSB_NPGDP,2000,-7.308
JPN,GGSB_NPGDP,2001,-5.727
JPN,GGSB_NPGDP,2002,-7.193
JPN,GGSB_NPGDP,2003,-7.393
JPN,GGSB_NPGDP,2004,-5.793
JPN,GGSB_NPGDP,2005,-4.632
JPN,GGSB_NPGDP,2006,-3.547
JPN,GGSB_NPGDP,2007,-2.181
JPN,GGSB_NPGDP,2008,-3.489
JPN,GGSB_NPGDP,2009,-7.38
JPN,GGSB_NPGDP,2010,-7.817
JPN,GGSB_NPGDP,2011,-8.34
JPN,GGSB_NPGDP,2012,-7.781
JPN,GGSB_NPGDP,2013,-8.172
JPN,GGSB_NPGDP,2014,-7.244
JPN,GGSB_NPGDP,2015,-5.978
JPN,GGSB_NPGDP,2016,-4.91
JPN,GGSB_NPGDP,2017,-4.265
JPN,GGSB_NPGDP,2018,-3.807
JPN,GGSB_NPGDP,2019,-4.042
JPN,GGSB_NPGDP,2020,-4.386
JPN,GGXONLB,1980,-9002.756
JPN,GGXONLB,1981,-7802.159
JPN,GGXONLB,1982,-7200.707
JPN,GGXONLB,1983,-6866.438
JPN,GGXONLB,1984,-2549.51
JPN,GGXONLB,1985,1635.544
JPN,GGXONLB,1986,1517.853
JPN,GGXONLB,1987,5043.3
JPN,GGXONLB,1988,7907.28
JPN,GGXONLB,1989,10592.097
JPN,GGXONLB,1990,12802.792
JPN,GGXONLB,1991,12563.858
JPN,GGXONLB,1992,7695.777
JPN,GGXONLB,1993,-7265.142
JPN,GGXONLB,1994,-13970.5
JPN,GGXONLB,1995,-18319.8
JPN,GGXONLB,1996,-19549.5
JPN,GGXONLB,1997,-14099.5
JPN,GGXONLB,1998,-18408.9
JPN,GGXONLB,1999,-29577.2
JPN,GGXONLB,2000,-33555.1
JPN,GGXONLB,2001,-26193.7
JPN,GGXONLB,2002,-34961.9
JPN,GGXONLB,2003,-35865.4
JPN,GGXONLB,2004,-27739.9
JPN,GGXONLB,2005,-23828.7
JPN,GGXONLB,2006,-18998.7
JPN,GGXONLB,2007,-10829.5
JPN,GGXONLB,2008,-19263.4
JPN,GGXONLB,2009,-46666.9
JPN,GGXONLB,2010,-41683.2
JPN,GGXONLB,2011,-42460.5
JPN,GGXONLB,2012,-37406.8
JPN,GGXONLB,2013,-37465.1
JPN,GGXONLB,2014,-34395.16
JPN,GGXONLB,2015,-28327.757
JPN,GGXONLB,2016,-22502.172
JPN,GGXONLB,2017,-19344.965
JPN,GGXONLB,2018,-16676.95
JPN,GGXONLB,2019,-17199.605
JPN,GGXONLB,2020,-17881.039
JPN,GGXONLB_NGDP,1980,-3.653
JPN,GGXONLB_NGDP,1981,-2.945
JPN,GGXONLB_NGDP,1982,-2.589
JPN,GGXONLB_NGDP,1983,-2.373
JPN,GGXONLB_NGDP,1984,-0.829
JPN,GGXONLB_NGDP,1985,0.495
JPN,GGXONLB_NGDP,1986,0.439
JPN,GGXONLB_NGDP,1987,1.403
JPN,GGXONLB_NGDP,1988,2.046
JPN,GGXONLB_NGDP,1989,2.545
JPN,GGXONLB_NGDP,1990,2.849
JPN,GGXONLB_NGDP,1991,2.637
JPN,GGXONLB_NGDP,1992,1.577
JPN,GGXONLB_NGDP,1993,-1.48
JPN,GGXONLB_NGDP,1994,-2.818
JPN,GGXONLB_NGDP,1995,-3.651
JPN,GGXONLB_NGDP,1996,-3.819
JPN,GGXONLB_NGDP,1997,-2.695
JPN,GGXONLB_NGDP,1998,-3.592
JPN,GGXONLB_NGDP,1999,-5.858
JPN,GGXONLB_NGDP,2000,-6.581
JPN,GGXONLB_NGDP,2001,-5.181
JPN,GGXONLB_NGDP,2002,-7.004
JPN,GGXONLB_NGDP,2003,-7.19
JPN,GGXONLB_NGDP,2004,-5.507
JPN,GGXONLB_NGDP,2005,-4.729
JPN,GGXONLB_NGDP,2006,-3.75
JPN,GGXONLB_NGDP,2007,-2.111
JPN,GGXONLB_NGDP,2008,-3.843
JPN,GGXONLB_NGDP,2009,-9.905
JPN,GGXONLB_NGDP,2010,-8.641
JPN,GGXONLB_NGDP,2011,-9.009
JPN,GGXONLB_NGDP,2012,-7.873
JPN,GGXONLB_NGDP,2013,-7.803
JPN,GGXONLB_NGDP,2014,-7.05
JPN,GGXONLB_NGDP,2015,-5.657
JPN,GGXONLB_NGDP,2016,-4.418
JPN,GGXONLB_NGDP,2017,-3.757
JPN,GGXONLB_NGDP,2018,-3.202
JPN,GGXONLB_NGDP,2019,-3.264
JPN,GGXONLB_NGDP,2020,-3.346
JPN,GGXWDN,1980,40413.183
JPN,GGXWDN,1981,51737.35
JPN,GGXWDN,1982,60883.317
JPN,GGXWDN,1983,71401.754
JPN,GGXWDN,1984,79179.928
JPN,GGXWDN,1985,82712.866
JPN,GGXWDN,1986,83385.607
JPN,GGXWDN,1987,72134.9
JPN,GGXWDN,1988,65472.571
JPN,GGXWDN,1989,57585.375
JPN,GGXWDN,1990,57978.595
JPN,GGXWDN,1991,53386.711
JPN,GGXWDN,1992,64801.876
JPN,GGXWDN,1993,80712.18
JPN,GGXWDN,1994,93329.9
JPN,GGXWDN,1995,114743.0
JPN,GGXWDN,1996,144096.3
JPN,GGXWDN,1997,178215.3
JPN,GGXWDN,1998,229114.2
JPN,GGXWDN,1999,264369.1
JPN,GGXWDN,2000,300031.4
JPN,GGXWDN,2001,331182.5
JPN,GGXWDN,2002,371847.2
JPN,GGXWDN,2003,386904.8
JPN,GGXWDN,2004,415101.0
JPN,GGXWDN,2005,413974.0
JPN,GGXWDN,2006,410560.4
JPN,GGXWDN,2007,412884.5
JPN,GGXWDN,2008,477558.8
JPN,GGXWDN,2009,500315.0
JPN,GGXWDN,2010,545690.2
JPN,GGXWDN,2011,599743.3
JPN,GGXWDN,2012,613320.8
JPN,GGXWDN,2013,590090.3
JPN,GGXWDN,2014,621262.907
JPN,GGXWDN,2015,648771.91
JPN,GGXWDN,2016,671629.808
JPN,GGXWDN,2017,690951.829
JPN,GGXWDN,2018,707143.731
JPN,GGXWDN,2019,723834.294
JPN,GGXWDN,2020,741129.936
JPN,GGXWDN_NGDP,1980,16.397
JPN,GGXWDN_NGDP,1981,19.526
JPN,GGXWDN_NGDP,1982,21.886
JPN,GGXWDN_NGDP,1983,24.68
JPN,GGXWDN_NGDP,1984,25.75
JPN,GGXWDN_NGDP,1985,25.045
JPN,GGXWDN_NGDP,1986,24.125
JPN,GGXWDN_NGDP,1987,20.068
JPN,GGXWDN_NGDP,1988,16.943
JPN,GGXWDN_NGDP,1989,13.834
JPN,GGXWDN_NGDP,1990,12.902
JPN,GGXWDN_NGDP,1991,11.206
JPN,GGXWDN_NGDP,1992,13.28
JPN,GGXWDN_NGDP,1993,16.441
JPN,GGXWDN_NGDP,1994,18.826
JPN,GGXWDN_NGDP,1995,22.871
JPN,GGXWDN_NGDP,1996,28.147
JPN,GGXWDN_NGDP,1997,34.063
JPN,GGXWDN_NGDP,1998,44.711
JPN,GGXWDN_NGDP,1999,52.36
JPN,GGXWDN_NGDP,2000,58.846
JPN,GGXWDN_NGDP,2001,65.51
JPN,GGXWDN_NGDP,2002,74.497
JPN,GGXWDN_NGDP,2003,77.559
JPN,GGXWDN_NGDP,2004,82.406
JPN,GGXWDN_NGDP,2005,82.154
JPN,GGXWDN_NGDP,2006,81.028
JPN,GGXWDN_NGDP,2007,80.488
JPN,GGXWDN_NGDP,2008,95.281
JPN,GGXWDN_NGDP,2009,106.193
JPN,GGXWDN_NGDP,2010,113.124
JPN,GGXWDN_NGDP,2011,127.25
JPN,GGXWDN_NGDP,2012,129.09
JPN,GGXWDN_NGDP,2013,122.903
JPN,GGXWDN_NGDP,2014,127.339
JPN,GGXWDN_NGDP,2015,129.563
JPN,GGXWDN_NGDP,2016,131.872
JPN,GGXWDN_NGDP,2017,134.188
JPN,GGXWDN_NGDP,2018,135.757
JPN,GGXWDN_NGDP,2019,137.363
JPN,GGXWDN_NGDP,2020,138.685
JPN,GGXWDG,1980,129076.367
JPN,GGXWDG,1981,151558.685
JPN,GGXWDG,1982,170522.942
JPN,GGXWDG,1983,194032.779
JPN,GGXWDG,1984,211033.651
JPN,GGXWDG,1985,227761.738
JPN,GGXWDG,1986,250029.097
JPN,GGXWDG,1987,269420.789
JPN,GGXWDG,1988,281224.378
JPN,GGXWDG,1989,289778.864
JPN,GGXWDG,1990,311667.304
JPN,GGXWDG,1991,327694.449
JPN,GGXWDG,1992,359503.676
JPN,GGXWDG,1993,392398.661
JPN,GGXWDG,1994,427418.2
JPN,GGXWDG,1995,476974.2
JPN,GGXWDG,1996,523679.2
JPN,GGXWDG,1997,570832.2
JPN,GGXWDG,1998,623290.4
JPN,GGXWDG,1999,684696.3
JPN,GGXWDG,2000,733069.0
JPN,GGXWDG,2001,776689.1
JPN,GGXWDG,2002,818560.7
JPN,GGXWDG,2003,845917.0
JPN,GGXWDG,2004,910014.6
JPN,GGXWDG,2005,939458.4
JPN,GGXWDG,2006,942424.0
JPN,GGXWDG,2007,938808.0
JPN,GGXWDG,2008,961380.3
JPN,GGXWDG,2009,990554.0
JPN,GGXWDG,2010,1041719.1
JPN,GGXWDG,2011,1083243.1
JPN,GGXWDG,2012,1124865.9
JPN,GGXWDG,2013,1164763.1
JPN,GGXWDG,2014,1202241.886
JPN,GGXWDG,2015,1232499.111
JPN,GGXWDG,2016,1257767.531
JPN,GGXWDG,2017,1279953.388
JPN,GGXWDG,2018,1299873.64
JPN,GGXWDG,2019,1321113.278
JPN,GGXWDG,2020,1344488.731
JPN,GGXWDG_NGDP,1980,52.371
JPN,GGXWDG_NGDP,1981,57.199
JPN,GGXWDG_NGDP,1982,61.3
JPN,GGXWDG_NGDP,1983,67.066
JPN,GGXWDG_NGDP,1984,68.629
JPN,GGXWDG_NGDP,1985,68.964
JPN,GGXWDG_NGDP,1986,72.337
JPN,GGXWDG_NGDP,1987,74.952
JPN,GGXWDG_NGDP,1988,72.775
JPN,GGXWDG_NGDP,1989,69.617
JPN,GGXWDG_NGDP,1990,69.353
JPN,GGXWDG_NGDP,1991,68.781
JPN,GGXWDG_NGDP,1992,73.675
JPN,GGXWDG_NGDP,1993,79.929
JPN,GGXWDG_NGDP,1994,86.218
JPN,GGXWDG_NGDP,1995,95.07
JPN,GGXWDG_NGDP,1996,102.294
JPN,GGXWDG_NGDP,1997,109.104
JPN,GGXWDG_NGDP,1998,121.632
JPN,GGXWDG_NGDP,1999,135.609
JPN,GGXWDG_NGDP,2000,143.778
JPN,GGXWDG_NGDP,2001,153.635
JPN,GGXWDG_NGDP,2002,163.992
JPN,GGXWDG_NGDP,2003,169.572
JPN,GGXWDG_NGDP,2004,180.657
JPN,GGXWDG_NGDP,2005,186.436
JPN,GGXWDG_NGDP,2006,185.997
JPN,GGXWDG_NGDP,2007,183.012
JPN,GGXWDG_NGDP,2008,191.812
JPN,GGXWDG_NGDP,2009,210.247
JPN,GGXWDG_NGDP,2010,215.952
JPN,GGXWDG_NGDP,2011,229.836
JPN,GGXWDG_NGDP,2012,236.759
JPN,GGXWDG_NGDP,2013,242.594
JPN,GGXWDG_NGDP,2014,246.42
JPN,GGXWDG_NGDP,2015,246.137
JPN,GGXWDG_NGDP,2016,246.958
JPN,GGXWDG_NGDP,2017,248.577
JPN,GGXWDG_NGDP,2018,249.548
JPN,GGXWDG_NGDP,2019,250.709
JPN,GGXWDG_NGDP,2020,251.59
JPN,NGDP_FY,1980,246464.497
JPN,NGDP_FY,1981,264966.289
JPN,NGDP_FY,1982,278178.969
JPN,NGDP_FY,1983,289314.592
JPN,NGDP_FY,1984,307498.71
JPN,NGDP_FY,1985,330260.575
JPN,NGDP_FY,1986,345644.497
JPN,NGDP_FY,1987,359458.423
JPN,NGDP_FY,1988,386427.787
JPN,NGDP_FY,1989,416245.859
JPN,NGDP_FY,1990,449392.298
JPN,NGDP_FY,1991,476430.981
JPN,NGDP_FY,1992,487961.514
JPN,NGDP_FY,1993,490934.248
JPN,NGDP_FY,1994,495743.5
JPN,NGDP_FY,1995,501706.9
JPN,NGDP_FY,1996,511934.8
JPN,NGDP_FY,1997,523198.3
JPN,NGDP_FY,1998,512438.6
JPN,NGDP_FY,1999,504903.1
JPN,NGDP_FY,2000,509860.0
JPN,NGDP_FY,2001,505543.3
JPN,NGDP_FY,2002,499147.0
JPN,NGDP_FY,2003,498854.7
JPN,NGDP_FY,2004,503725.4
JPN,NGDP_FY,2005,503903.0
JPN,NGDP_FY,2006,506687.0
JPN,NGDP_FY,2007,512975.2
JPN,NGDP_FY,2008,501209.3
JPN,NGDP_FY,2009,471138.6
JPN,NGDP_FY,2010,482384.4
JPN,NGDP_FY,2011,471310.8
JPN,NGDP_FY,2012,475110.3
JPN,NGDP_FY,2013,480128.1
JPN,NGDP_FY,2014,487882.3
JPN,NGDP_FY,2015,500736.901
JPN,NGDP_FY,2016,509303.744
JPN,NGDP_FY,2017,514911.721
JPN,NGDP_FY,2018,520890.561
JPN,NGDP_FY,2019,526949.836
JPN,NGDP_FY,2020,534397.096
JPN,BCA,1980,-10.75
JPN,BCA,1981,4.761
JPN,BCA,1982,6.847
JPN,BCA,1983,20.804
JPN,BCA,1984,35.009
JPN,BCA,1985,50.18
JPN,BCA,1986,84.522
JPN,BCA,1987,84.253
JPN,BCA,1988,79.173
JPN,BCA,1989,63.142
JPN,BCA,1990,44.709
JPN,BCA,1991,68.116
JPN,BCA,1992,112.394
JPN,BCA,1993,131.918
JPN,BCA,1994,130.543
JPN,BCA,1995,110.422
JPN,BCA,1996,68.937
JPN,BCA,1997,95.154
JPN,BCA,1998,115.093
JPN,BCA,1999,114.244
JPN,BCA,2000,130.651
JPN,BCA,2001,86.186
JPN,BCA,2002,109.125
JPN,BCA,2003,139.414
JPN,BCA,2004,182.049
JPN,BCA,2005,170.135
JPN,BCA,2006,174.536
JPN,BCA,2007,212.138
JPN,BCA,2008,142.599
JPN,BCA,2009,145.25
JPN,BCA,2010,217.647
JPN,BCA,2011,126.471
JPN,BCA,2012,58.683
JPN,BCA,2013,33.634
JPN,BCA,2014,24.28
JPN,BCA,2015,81.568
JPN,BCA,2016,85.206
JPN,BCA,2017,95.026
JPN,BCA,2018,95.763
JPN,BCA,2019,105.375
JPN,BCA,2020,114.223
JPN,BCA_NGDPD,1980,-0.989
JPN,BCA_NGDPD,1981,0.396
JPN,BCA_NGDPD,1982,0.613
JPN,BCA_NGDPD,1983,1.708
JPN,BCA_NGDPD,1984,2.704
JPN,BCA_NGDPD,1985,3.624
JPN,BCA_NGDPD,1986,4.121
JPN,BCA_NGDPD,1987,3.39
JPN,BCA_NGDPD,1988,2.626
JPN,BCA_NGDPD,1989,2.093
JPN,BCA_NGDPD,1990,1.441
JPN,BCA_NGDPD,1991,1.926
JPN,BCA_NGDPD,1992,2.917
JPN,BCA_NGDPD,1993,2.988
JPN,BCA_NGDPD,1994,2.691
JPN,BCA_NGDPD,1995,2.07
JPN,BCA_NGDPD,1996,1.465
JPN,BCA_NGDPD,1997,2.2
JPN,BCA_NGDPD,1998,2.94
JPN,BCA_NGDPD,1999,2.577
JPN,BCA_NGDPD,2000,2.761
JPN,BCA_NGDPD,2001,2.072
JPN,BCA_NGDPD,2002,2.741
JPN,BCA_NGDPD,2003,3.24
JPN,BCA_NGDPD,2004,3.91
JPN,BCA_NGDPD,2005,3.721
JPN,BCA_NGDPD,2006,4.006
JPN,BCA_NGDPD,2007,4.87
JPN,BCA_NGDPD,2008,2.941
JPN,BCA_NGDPD,2009,2.885
JPN,BCA_NGDPD,2010,3.961
JPN,BCA_NGDPD,2011,2.142
JPN,BCA_NGDPD,2012,0.986
JPN,BCA_NGDPD,2013,0.684
JPN,BCA_NGDPD,2014,0.526
JPN,BCA_NGDPD,2015,1.937
JPN,BCA_NGDPD,2016,1.96
JPN,BCA_NGDPD,2017,2.117
JPN,BCA_NGDPD,2018,2.086
JPN,BCA_NGDPD,2019,2.218
JPN,BCA_NGDPD,2020,2.315
JOR,NGDP_R,1980,2.818
JOR,NGDP_R,1981,3.302
JOR,NGDP_R,1982,3.534
JOR,NGDP_R,1983,3.456
